dataType,date,tradingPartner,value
OldpoValue,2018-06-16,S,16589
OldinvValue,2018-06-16,S,0
OldpayValue,2018-06-16,S,0
docCount,2018-06-17,A,28051
docVolume,2018-06-17,A,12174239
poValue,2018-06-17,A,0
invValue,2018-06-17,A,1512923713
payValue,2018-06-17,A,0
OlddocCount,2018-06-17,B,8403
OlddocVolume,2018-06-17,B,3608863
OldpoValue,2018-06-17,B,0
OldinvValue,2018-06-17,B,0
OldpayValue,2018-06-17,B,0
OlddocCount,2018-06-17,C,99
OlddocVolume,2018-06-17,C,4841
OldpoValue,2018-06-17,C,0
OldinvValue,2018-06-17,C,0
OldpayValue,2018-06-17,C,0
OlddocCount,2018-06-17,D,27
OlddocVolume,2018-06-17,D,19816
OldpoValue,2018-06-17,D,0
OldinvValue,2018-06-17,D,0
OldpayValue,2018-06-17,D,0
OlddocCount,2018-06-17,E,135
OlddocVolume,2018-06-17,E,421651
OldpoValue,2018-06-17,E,0
OldinvValue,2018-06-17,E,0
OldpayValue,2018-06-17,E,0
OlddocCount,2018-06-17,F,1
OlddocVolume,2018-06-17,F,47
OldpoValue,2018-06-17,F,0
OldinvValue,2018-06-17,F,0
OldpayValue,2018-06-17,F,0
OlddocCount,2018-06-17,G,0
OlddocVolume,2018-06-17,G,0
OldpoValue,2018-06-17,G,0
OldinvValue,2018-06-17,G,0
OldpayValue,2018-06-17,G,0
OlddocCount,2018-06-17,H,36
OlddocVolume,2018-06-17,H,13397
OldpoValue,2018-06-17,H,0
OldinvValue,2018-06-17,H,0
OldpayValue,2018-06-17,H,0
OlddocCount,2018-06-17,I,54
OlddocVolume,2018-06-17,I,31149
OldpoValue,2018-06-17,I,0
OldinvValue,2018-06-17,I,0
OldpayValue,2018-06-17,I,0
OlddocCount,2018-06-17,J,95
OlddocVolume,2018-06-17,J,6555
OldpoValue,2018-06-17,J,0
OldinvValue,2018-06-17,J,0
OldpayValue,2018-06-17,J,0
OlddocCount,2018-06-17,K,1251
OlddocVolume,2018-06-17,K,232602
OldpoValue,2018-06-17,K,0
OldinvValue,2018-06-17,K,0
OldpayValue,2018-06-17,K,0
OlddocCount,2018-06-17,N,7
OlddocVolume,2018-06-17,N,2184
OldpoValue,2018-06-17,N,0
OldinvValue,2018-06-17,N,0
OldpayValue,2018-06-17,N,0
OlddocCount,2018-06-17,O,0
OlddocVolume,2018-06-17,O,0
OldpoValue,2018-06-17,O,0
OldinvValue,2018-06-17,O,0
OldpayValue,2018-06-17,O,0
OlddocCount,2018-06-17,L,18
OlddocVolume,2018-06-17,L,8442
OldpoValue,2018-06-17,L,0
OldinvValue,2018-06-17,L,0
OldpayValue,2018-06-17,L,0
OlddocCount,2018-06-17,V,18
OlddocVolume,2018-06-17,V,52745
OldpoValue,2018-06-17,V,0
OldinvValue,2018-06-17,V,0
OldpayValue,2018-06-17,V,0
OlddocCount,2018-06-17,Q,0
OlddocVolume,2018-06-17,Q,0
OldpoValue,2018-06-17,Q,0
OldinvValue,2018-06-17,Q,0
OldpayValue,2018-06-17,Q,0
OlddocCount,2018-06-17,P,10
OlddocVolume,2018-06-17,P,2330
OldpoValue,2018-06-17,P,0
OldinvValue,2018-06-17,P,0
OldpayValue,2018-06-17,P,0
OlddocCount,2018-06-17,T,218
OlddocVolume,2018-06-17,T,199198
OldpoValue,2018-06-17,T,0
OldinvValue,2018-06-17,T,0
OldpayValue,2018-06-17,T,0
OlddocCount,2018-06-17,R,25
OlddocVolume,2018-06-17,R,7446
OldpoValue,2018-06-17,R,0
OldinvValue,2018-06-17,R,0
OldpayValue,2018-06-17,R,0
OlddocCount,2018-06-17,W,0
OlddocVolume,2018-06-17,W,0
OldpoValue,2018-06-17,W,0
OldinvValue,2018-06-17,W,0
OldpayValue,2018-06-17,W,0
OlddocCount,2018-06-17,S,280
OlddocVolume,2018-06-17,S,254620
OldpoValue,2018-06-17,S,0
OldinvValue,2018-06-17,S,0
OldpayValue,2018-06-17,S,0
docCount,2018-06-18,A,140079
docVolume,2018-06-18,A,162016637
poValue,2018-06-18,A,19243139
invValue,2018-06-18,A,2533176794
payValue,2018-06-18,A,0
OlddocCount,2018-06-18,B,13939
OlddocVolume,2018-06-18,B,6154020
OldpoValue,2018-06-18,B,0
OldinvValue,2018-06-18,B,0
OldpayValue,2018-06-18,B,0
OlddocCount,2018-06-18,C,1083
OlddocVolume,2018-06-18,C,52623
OldpoValue,2018-06-18,C,0
OldinvValue,2018-06-18,C,0
OldpayValue,2018-06-18,C,0
OlddocCount,2018-06-18,D,112
OlddocVolume,2018-06-18,D,115072
OldpoValue,2018-06-18,D,0
OldinvValue,2018-06-18,D,0
OldpayValue,2018-06-18,D,0
OlddocCount,2018-06-18,E,465
OlddocVolume,2018-06-18,E,1276740
OldpoValue,2018-06-18,E,0
OldinvValue,2018-06-18,E,0
OldpayValue,2018-06-18,E,0
OlddocCount,2018-06-18,F,10
OlddocVolume,2018-06-18,F,494
OldpoValue,2018-06-18,F,0
OldinvValue,2018-06-18,F,0
OldpayValue,2018-06-18,F,0
OlddocCount,2018-06-18,G,0
OlddocVolume,2018-06-18,G,0
OldpoValue,2018-06-18,G,0
OldinvValue,2018-06-18,G,0
OldpayValue,2018-06-18,G,0
OlddocCount,2018-06-18,H,173
OlddocVolume,2018-06-18,H,153025
OldpoValue,2018-06-18,H,0
OldinvValue,2018-06-18,H,0
OldpayValue,2018-06-18,H,0
OlddocCount,2018-06-18,I,2929
OlddocVolume,2018-06-18,I,1388936
OldpoValue,2018-06-18,I,0
OldinvValue,2018-06-18,I,0
OldpayValue,2018-06-18,I,0
OlddocCount,2018-06-18,J,1461
OlddocVolume,2018-06-18,J,472133
OldpoValue,2018-06-18,J,60482136
OldinvValue,2018-06-18,J,0
OldpayValue,2018-06-18,J,0
OlddocCount,2018-06-18,K,2050
OlddocVolume,2018-06-18,K,429271
OldpoValue,2018-06-18,K,0
OldinvValue,2018-06-18,K,0
OldpayValue,2018-06-18,K,0
OlddocCount,2018-06-18,N,3442
OlddocVolume,2018-06-18,N,1129624
OldpoValue,2018-06-18,N,0
OldinvValue,2018-06-18,N,0
OldpayValue,2018-06-18,N,0
OlddocCount,2018-06-18,O,2639
OlddocVolume,2018-06-18,O,434421
OldpoValue,2018-06-18,O,0
OldinvValue,2018-06-18,O,0
OldpayValue,2018-06-18,O,0
OlddocCount,2018-06-18,L,396
OlddocVolume,2018-06-18,L,201736
OldpoValue,2018-06-18,L,0
OldinvValue,2018-06-18,L,0
OldpayValue,2018-06-18,L,0
OlddocCount,2018-06-18,V,5258
OlddocVolume,2018-06-18,V,33489886
OldpoValue,2018-06-18,V,0
OldinvValue,2018-06-18,V,0
OldpayValue,2018-06-18,V,0
OlddocCount,2018-06-18,Q,0
OlddocVolume,2018-06-18,Q,0
OldpoValue,2018-06-18,Q,0
OldinvValue,2018-06-18,Q,0
OldpayValue,2018-06-18,Q,0
OlddocCount,2018-06-18,P,16
OlddocVolume,2018-06-18,P,3888
OldpoValue,2018-06-18,P,0
OldinvValue,2018-06-18,P,0
OldpayValue,2018-06-18,P,0
OlddocCount,2018-06-18,T,673
OlddocVolume,2018-06-18,T,690643
OldpoValue,2018-06-18,T,0
OldinvValue,2018-06-18,T,0
OldpayValue,2018-06-18,T,0
OlddocCount,2018-06-18,R,2095
OlddocVolume,2018-06-18,R,600168
OldpoValue,2018-06-18,R,0
OldinvValue,2018-06-18,R,0
OldpayValue,2018-06-18,R,0
OlddocCount,2018-06-18,W,0
OlddocVolume,2018-06-18,W,0
OldpoValue,2018-06-18,W,0
OldinvValue,2018-06-18,W,0
OldpayValue,2018-06-18,W,0
OlddocCount,2018-06-18,S,635
OlddocVolume,2018-06-18,S,591983
OldpoValue,2018-06-18,S,23968
OldinvValue,2018-06-18,S,0
OldpayValue,2018-06-18,S,0
docCount,2018-06-19,A,153951
docVolume,2018-06-19,A,183740818
poValue,2018-06-19,A,81367428
invValue,2018-06-19,A,2756922856
payValue,2018-06-19,A,0
OlddocCount,2018-06-19,B,14590
OlddocVolume,2018-06-19,B,6338722
OldpoValue,2018-06-19,B,0
OldinvValue,2018-06-19,B,0
OldpayValue,2018-06-19,B,0
OlddocCount,2018-06-19,C,2419
OlddocVolume,2018-06-19,C,131495
OldpoValue,2018-06-19,C,10387848
OldinvValue,2018-06-19,C,0
OldpayValue,2018-06-19,C,0
OlddocCount,2018-06-19,D,146
OlddocVolume,2018-06-19,D,144851
OldpoValue,2018-06-19,D,0
OldinvValue,2018-06-19,D,0
OldpayValue,2018-06-19,D,0
OlddocCount,2018-06-19,E,873
OlddocVolume,2018-06-19,E,2570123
OldpoValue,2018-06-19,E,0
OldinvValue,2018-06-19,E,0
OldpayValue,2018-06-19,E,0
OlddocCount,2018-06-19,F,19
OlddocVolume,2018-06-19,F,917
OldpoValue,2018-06-19,F,0
OldinvValue,2018-06-19,F,0
OldpayValue,2018-06-19,F,0
OlddocCount,2018-06-19,G,0
OlddocVolume,2018-06-19,G,0
OldpoValue,2018-06-19,G,0
OldinvValue,2018-06-19,G,0
OldpayValue,2018-06-19,G,0
OlddocCount,2018-06-19,H,199
OlddocVolume,2018-06-19,H,184643
OldpoValue,2018-06-19,H,0
OldinvValue,2018-06-19,H,0
OldpayValue,2018-06-19,H,0
OlddocCount,2018-06-19,I,3218
OlddocVolume,2018-06-19,I,1553608
OldpoValue,2018-06-19,I,0
OldinvValue,2018-06-19,I,0
OldpayValue,2018-06-19,I,0
OlddocCount,2018-06-19,J,1611
OlddocVolume,2018-06-19,J,369237
OldpoValue,2018-06-19,J,41014798
OldinvValue,2018-06-19,J,0
OldpayValue,2018-06-19,J,0
OlddocCount,2018-06-19,K,2093
OlddocVolume,2018-06-19,K,444078
OldpoValue,2018-06-19,K,0
OldinvValue,2018-06-19,K,0
OldpayValue,2018-06-19,K,0
OlddocCount,2018-06-19,N,2841
OlddocVolume,2018-06-19,N,945305
OldpoValue,2018-06-19,N,0
OldinvValue,2018-06-19,N,0
OldpayValue,2018-06-19,N,0
OlddocCount,2018-06-19,O,2893
OlddocVolume,2018-06-19,O,475335
OldpoValue,2018-06-19,O,0
OldinvValue,2018-06-19,O,0
OldpayValue,2018-06-19,O,0
OlddocCount,2018-06-19,L,583
OlddocVolume,2018-06-19,L,351512
OldpoValue,2018-06-19,L,0
OldinvValue,2018-06-19,L,0
OldpayValue,2018-06-19,L,0
OlddocCount,2018-06-19,V,5241
OlddocVolume,2018-06-19,V,35501735
OldpoValue,2018-06-19,V,0
OldinvValue,2018-06-19,V,0
OldpayValue,2018-06-19,V,0
OlddocCount,2018-06-19,Q,0
OlddocVolume,2018-06-19,Q,0
OldpoValue,2018-06-19,Q,0
OldinvValue,2018-06-19,Q,0
OldpayValue,2018-06-19,Q,0
OlddocCount,2018-06-19,P,57
OlddocVolume,2018-06-19,P,13778
OldpoValue,2018-06-19,P,0
OldinvValue,2018-06-19,P,0
OldpayValue,2018-06-19,P,0
OlddocCount,2018-06-19,T,976
OlddocVolume,2018-06-19,T,1072496
OldpoValue,2018-06-19,T,0
OldinvValue,2018-06-19,T,0
OldpayValue,2018-06-19,T,0
OlddocCount,2018-06-19,R,2215
OlddocVolume,2018-06-19,R,638599
OldpoValue,2018-06-19,R,0
OldinvValue,2018-06-19,R,0
OldpayValue,2018-06-19,R,0
OlddocCount,2018-06-19,W,0
OlddocVolume,2018-06-19,W,0
OldpoValue,2018-06-19,W,0
OldinvValue,2018-06-19,W,0
OldpayValue,2018-06-19,W,0
OlddocCount,2018-06-19,S,753
OlddocVolume,2018-06-19,S,991620
OldpoValue,2018-06-19,S,258088
OldinvValue,2018-06-19,S,0
OldpayValue,2018-06-19,S,0
docCount,2018-06-20,A,156108
docVolume,2018-06-20,A,199221229
poValue,2018-06-20,A,65910518
invValue,2018-06-20,A,464395199
payValue,2018-06-20,A,48701864
OlddocCount,2018-06-20,B,12472
OlddocVolume,2018-06-20,B,5395306
OldpoValue,2018-06-20,B,0
OldinvValue,2018-06-20,B,0
OldpayValue,2018-06-20,B,0
OlddocCount,2018-06-20,C,3121
OlddocVolume,2018-06-20,C,5152740
OldpoValue,2018-06-20,C,0
OldinvValue,2018-06-20,C,0
OldpayValue,2018-06-20,C,0
OlddocCount,2018-06-20,D,134
OlddocVolume,2018-06-20,D,128353
OldpoValue,2018-06-20,D,0
OldinvValue,2018-06-20,D,0
OldpayValue,2018-06-20,D,0
OlddocCount,2018-06-20,E,942
OlddocVolume,2018-06-20,E,2663049
OldpoValue,2018-06-20,E,0
OldinvValue,2018-06-20,E,0
OldpayValue,2018-06-20,E,0
OlddocCount,2018-06-20,F,14
OlddocVolume,2018-06-20,F,679
OldpoValue,2018-06-20,F,0
OldinvValue,2018-06-20,F,0
OldpayValue,2018-06-20,F,0
OlddocCount,2018-06-20,G,0
OlddocVolume,2018-06-20,G,0
OldpoValue,2018-06-20,G,0
OldinvValue,2018-06-20,G,0
OldpayValue,2018-06-20,G,0
OlddocCount,2018-06-20,H,197
OlddocVolume,2018-06-20,H,168506
OldpoValue,2018-06-20,H,0
OldinvValue,2018-06-20,H,0
OldpayValue,2018-06-20,H,0
OlddocCount,2018-06-20,I,3034
OlddocVolume,2018-06-20,I,1452852
OldpoValue,2018-06-20,I,0
OldinvValue,2018-06-20,I,0
OldpayValue,2018-06-20,I,0
OlddocCount,2018-06-20,J,1512
OlddocVolume,2018-06-20,J,361744
OldpoValue,2018-06-20,J,37517587
OldinvValue,2018-06-20,J,0
OldpayValue,2018-06-20,J,0
OlddocCount,2018-06-20,K,2167
OlddocVolume,2018-06-20,K,454662
OldpoValue,2018-06-20,K,0
OldinvValue,2018-06-20,K,0
OldpayValue,2018-06-20,K,0
OlddocCount,2018-06-20,N,2941
OlddocVolume,2018-06-20,N,970990
OldpoValue,2018-06-20,N,0
OldinvValue,2018-06-20,N,0
OldpayValue,2018-06-20,N,0
OlddocCount,2018-06-20,O,2804
OlddocVolume,2018-06-20,O,461711
OldpoValue,2018-06-20,O,0
OldinvValue,2018-06-20,O,0
OldpayValue,2018-06-20,O,0
OlddocCount,2018-06-20,L,2904
OlddocVolume,2018-06-20,L,1821945
OldpoValue,2018-06-20,L,0
OldinvValue,2018-06-20,L,0
OldpayValue,2018-06-20,L,0
OlddocCount,2018-06-20,V,5277
OlddocVolume,2018-06-20,V,38548354
OldpoValue,2018-06-20,V,0
OldinvValue,2018-06-20,V,0
OldpayValue,2018-06-20,V,0
OlddocCount,2018-06-20,Q,0
OlddocVolume,2018-06-20,Q,0
OldpoValue,2018-06-20,Q,0
OldinvValue,2018-06-20,Q,0
OldpayValue,2018-06-20,Q,0
OlddocCount,2018-06-20,P,30
OlddocVolume,2018-06-20,P,7105
OldpoValue,2018-06-20,P,0
OldinvValue,2018-06-20,P,0
OldpayValue,2018-06-20,P,0
OlddocCount,2018-06-20,T,516
OlddocVolume,2018-06-20,T,1017142
OldpoValue,2018-06-20,T,0
OldinvValue,2018-06-20,T,0
OldpayValue,2018-06-20,T,0
OlddocCount,2018-06-20,R,2198
OlddocVolume,2018-06-20,R,630635
OldpoValue,2018-06-20,R,0
OldinvValue,2018-06-20,R,0
OldpayValue,2018-06-20,R,0
OlddocCount,2018-06-20,W,0
OlddocVolume,2018-06-20,W,0
OldpoValue,2018-06-20,W,0
OldinvValue,2018-06-20,W,0
OldpayValue,2018-06-20,W,0
OlddocCount,2018-06-20,S,175
OlddocVolume,2018-06-20,S,158683
OldpoValue,2018-06-20,S,200
OldinvValue,2018-06-20,S,0
OldpayValue,2018-06-20,S,0
docCount,2018-06-21,A,164822
docVolume,2018-06-21,A,194203704
poValue,2018-06-21,A,315354419
invValue,2018-06-21,A,4426001277
payValue,2018-06-21,A,0
OlddocCount,2018-06-21,B,15933
OlddocVolume,2018-06-21,B,6889371
OldpoValue,2018-06-21,B,0
OldinvValue,2018-06-21,B,0
OldpayValue,2018-06-21,B,0
OlddocCount,2018-06-21,C,2267
OlddocVolume,2018-06-21,C,6283833
OldpoValue,2018-06-21,C,0
OldinvValue,2018-06-21,C,0
OldpayValue,2018-06-21,C,0
OlddocCount,2018-06-21,D,115
OlddocVolume,2018-06-21,D,108856
OldpoValue,2018-06-21,D,0
OldinvValue,2018-06-21,D,0
OldpayValue,2018-06-21,D,0
OlddocCount,2018-06-21,E,1238
OlddocVolume,2018-06-21,E,2776571
OldpoValue,2018-06-21,E,0
OldinvValue,2018-06-21,E,0
OldpayValue,2018-06-21,E,0
OlddocCount,2018-06-21,F,15
OlddocVolume,2018-06-21,F,726
OldpoValue,2018-06-21,F,0
OldinvValue,2018-06-21,F,0
OldpayValue,2018-06-21,F,0
OlddocCount,2018-06-21,G,0
OlddocVolume,2018-06-21,G,0
OldpoValue,2018-06-21,G,0
OldinvValue,2018-06-21,G,0
OldpayValue,2018-06-21,G,0
OlddocCount,2018-06-21,H,184
OlddocVolume,2018-06-21,H,154244
OldpoValue,2018-06-21,H,0
OldinvValue,2018-06-21,H,0
OldpayValue,2018-06-21,H,0
OlddocCount,2018-06-21,I,2979
OlddocVolume,2018-06-21,I,1408666
OldpoValue,2018-06-21,I,0
OldinvValue,2018-06-21,I,0
OldpayValue,2018-06-21,I,0
OlddocCount,2018-06-21,J,1423
OlddocVolume,2018-06-21,J,309654
OldpoValue,2018-06-21,J,33213702
OldinvValue,2018-06-21,J,0
OldpayValue,2018-06-21,J,0
OlddocCount,2018-06-21,K,1968
OlddocVolume,2018-06-21,K,414559
OldpoValue,2018-06-21,K,0
OldinvValue,2018-06-21,K,0
OldpayValue,2018-06-21,K,0
OlddocCount,2018-06-21,N,3822
OlddocVolume,2018-06-21,N,1257977
OldpoValue,2018-06-21,N,0
OldinvValue,2018-06-21,N,0
OldpayValue,2018-06-21,N,0
OlddocCount,2018-06-21,O,2560
OlddocVolume,2018-06-21,O,421014
OldpoValue,2018-06-21,O,0
OldinvValue,2018-06-21,O,0
OldpayValue,2018-06-21,O,0
OlddocCount,2018-06-21,L,1101
OlddocVolume,2018-06-21,L,551541
OldpoValue,2018-06-21,L,0
OldinvValue,2018-06-21,L,0
OldpayValue,2018-06-21,L,0
OlddocCount,2018-06-21,V,5512
OlddocVolume,2018-06-21,V,37194048
OldpoValue,2018-06-21,V,0
OldinvValue,2018-06-21,V,0
OldpayValue,2018-06-21,V,0
OlddocCount,2018-06-21,Q,0
OlddocVolume,2018-06-21,Q,0
OldpoValue,2018-06-21,Q,0
OldinvValue,2018-06-21,Q,0
OldpayValue,2018-06-21,Q,0
OlddocCount,2018-06-21,T,645
OlddocVolume,2018-06-21,T,321818
OldpoValue,2018-06-21,T,0
OldinvValue,2018-06-21,T,0
OldpayValue,2018-06-21,T,0
OlddocCount,2018-06-21,P,54
OlddocVolume,2018-06-21,P,13006
OldpoValue,2018-06-21,P,0
OldinvValue,2018-06-21,P,0
OldpayValue,2018-06-21,P,0
OlddocCount,2018-06-21,R,1844
OlddocVolume,2018-06-21,R,533221
OldpoValue,2018-06-21,R,0
OldinvValue,2018-06-21,R,0
OldpayValue,2018-06-21,R,0
OlddocCount,2018-06-21,W,0
OlddocVolume,2018-06-21,W,0
OldpoValue,2018-06-21,W,0
OldinvValue,2018-06-21,W,0
OldpayValue,2018-06-21,W,0
OlddocCount,2018-06-21,S,172
OlddocVolume,2018-06-21,S,129269
OldpoValue,2018-06-21,S,0
OldinvValue,2018-06-21,S,0
OldpayValue,2018-06-21,S,0
docCount,2018-06-22,A,151326
docVolume,2018-06-22,A,177510398
poValue,2018-06-22,A,129321663
invValue,2018-06-22,A,4290131719
payValue,2018-06-22,A,693648
OlddocCount,2018-06-22,B,12994
OlddocVolume,2018-06-22,B,5633708
OldpoValue,2018-06-22,B,0
OldinvValue,2018-06-22,B,0
OldpayValue,2018-06-22,B,0
OlddocCount,2018-06-22,C,2881
OlddocVolume,2018-06-22,C,4761413
OldpoValue,2018-06-22,C,0
OldinvValue,2018-06-22,C,0
OldpayValue,2018-06-22,C,0
OlddocCount,2018-06-22,D,116
OlddocVolume,2018-06-22,D,110473
OldpoValue,2018-06-22,D,0
OldinvValue,2018-06-22,D,0
OldpayValue,2018-06-22,D,0
OlddocCount,2018-06-22,E,1157
OlddocVolume,2018-06-22,E,2858793
OldpoValue,2018-06-22,E,0
OldinvValue,2018-06-22,E,0
OldpayValue,2018-06-22,E,0
OlddocCount,2018-06-22,F,19
OlddocVolume,2018-06-22,F,917
OldpoValue,2018-06-22,F,0
OldinvValue,2018-06-22,F,0
OldpayValue,2018-06-22,F,0
OlddocCount,2018-06-22,G,0
OlddocVolume,2018-06-22,G,0
OldpoValue,2018-06-22,G,0
OldinvValue,2018-06-22,G,0
OldpayValue,2018-06-22,G,0
OlddocCount,2018-06-22,H,171
OlddocVolume,2018-06-22,H,151003
OldpoValue,2018-06-22,H,0
OldinvValue,2018-06-22,H,0
OldpayValue,2018-06-22,H,0
OlddocCount,2018-06-22,I,3085
OlddocVolume,2018-06-22,I,1491295
OldpoValue,2018-06-22,I,0
OldinvValue,2018-06-22,I,0
OldpayValue,2018-06-22,I,0
OlddocCount,2018-06-22,J,1513
OlddocVolume,2018-06-22,J,310765
OldpoValue,2018-06-22,J,34617456
OldinvValue,2018-06-22,J,0
OldpayValue,2018-06-22,J,0
OlddocCount,2018-06-22,K,1879
OlddocVolume,2018-06-22,K,395754
OldpoValue,2018-06-22,K,0
OldinvValue,2018-06-22,K,0
OldpayValue,2018-06-22,K,0
OlddocCount,2018-06-22,N,3237
OlddocVolume,2018-06-22,N,1056293
OldpoValue,2018-06-22,N,0
OldinvValue,2018-06-22,N,0
OldpayValue,2018-06-22,N,0
OlddocCount,2018-06-22,O,2416
OlddocVolume,2018-06-22,O,397046
OldpoValue,2018-06-22,O,0
OldinvValue,2018-06-22,O,0
OldpayValue,2018-06-22,O,0
OlddocCount,2018-06-22,L,531
OlddocVolume,2018-06-22,L,269321
OldpoValue,2018-06-22,L,0
OldinvValue,2018-06-22,L,0
OldpayValue,2018-06-22,L,0
OlddocCount,2018-06-22,V,5365
OlddocVolume,2018-06-22,V,34941939
OldpoValue,2018-06-22,V,0
OldinvValue,2018-06-22,V,0
OldpayValue,2018-06-22,V,0
OlddocCount,2018-06-22,Q,0
OlddocVolume,2018-06-22,Q,0
OldpoValue,2018-06-22,Q,0
OldinvValue,2018-06-22,Q,0
OldpayValue,2018-06-22,Q,0
OlddocCount,2018-06-22,T,592
OlddocVolume,2018-06-22,T,704173
OldpoValue,2018-06-22,T,0
OldinvValue,2018-06-22,T,0
OldpayValue,2018-06-22,T,0
OlddocCount,2018-06-22,R,2096
OlddocVolume,2018-06-22,R,601626
OldpoValue,2018-06-22,R,0
OldinvValue,2018-06-22,R,0
OldpayValue,2018-06-22,R,0
OlddocCount,2018-06-22,P,35
OlddocVolume,2018-06-22,P,8390
OldpoValue,2018-06-22,P,0
OldinvValue,2018-06-22,P,0
OldpayValue,2018-06-22,P,0
OlddocCount,2018-06-22,W,0
OlddocVolume,2018-06-22,W,0
OldpoValue,2018-06-22,W,0
OldinvValue,2018-06-22,W,0
OldpayValue,2018-06-22,W,0
OlddocCount,2018-06-22,S,651
OlddocVolume,2018-06-22,S,626613
OldpoValue,2018-06-22,S,32505
OldinvValue,2018-06-22,S,0
OldpayValue,2018-06-22,S,0
docCount,2018-06-23,A,58438
docVolume,2018-06-23,A,58113368
poValue,2018-06-23,A,8950
invValue,2018-06-23,A,2297914504
payValue,2018-06-23,A,0
OlddocCount,2018-06-23,B,7726
OlddocVolume,2018-06-23,B,3340611
OldpoValue,2018-06-23,B,0
OldinvValue,2018-06-23,B,0
OldpayValue,2018-06-23,B,0
OlddocCount,2018-06-23,C,836
OlddocVolume,2018-06-23,C,8599810
OldpoValue,2018-06-23,C,0
OldinvValue,2018-06-23,C,0
OldpayValue,2018-06-23,C,0
OlddocCount,2018-06-23,E,518
OlddocVolume,2018-06-23,E,1427999
OldpoValue,2018-06-23,E,0
OldinvValue,2018-06-23,E,0
OldpayValue,2018-06-23,E,0
OlddocCount,2018-06-23,D,32
OlddocVolume,2018-06-23,D,19390
OldpoValue,2018-06-23,D,0
OldinvValue,2018-06-23,D,0
OldpayValue,2018-06-23,D,0
OlddocCount,2018-06-23,F,2
OlddocVolume,2018-06-23,F,97
OldpoValue,2018-06-23,F,0
OldinvValue,2018-06-23,F,0
OldpayValue,2018-06-23,F,0
OlddocCount,2018-06-23,G,0
OlddocVolume,2018-06-23,G,0
OldpoValue,2018-06-23,G,0
OldinvValue,2018-06-23,G,0
OldpayValue,2018-06-23,G,0
OlddocCount,2018-06-23,H,50
OlddocVolume,2018-06-23,H,20540
OldpoValue,2018-06-23,H,0
OldinvValue,2018-06-23,H,0
OldpayValue,2018-06-23,H,0
OlddocCount,2018-06-23,I,1312
OlddocVolume,2018-06-23,I,666499
OldpoValue,2018-06-23,I,0
OldinvValue,2018-06-23,I,0
OldpayValue,2018-06-23,I,0
OlddocCount,2018-06-23,J,477
OlddocVolume,2018-06-23,J,42920
OldpoValue,2018-06-23,J,8950
OldinvValue,2018-06-23,J,0
OldpayValue,2018-06-23,J,0
OlddocCount,2018-06-23,K,1444
OlddocVolume,2018-06-23,K,275642
OldpoValue,2018-06-23,K,0
OldinvValue,2018-06-23,K,0
OldpayValue,2018-06-23,K,0
OlddocCount,2018-06-23,N,780
OlddocVolume,2018-06-23,N,253550
OldpoValue,2018-06-23,N,0
OldinvValue,2018-06-23,N,0
OldpayValue,2018-06-23,N,0
OlddocCount,2018-06-23,O,778
OlddocVolume,2018-06-23,O,123387
OldpoValue,2018-06-23,O,0
OldinvValue,2018-06-23,O,0
OldpayValue,2018-06-23,O,0
OlddocCount,2018-06-23,L,209
OlddocVolume,2018-06-23,L,101128
OldpoValue,2018-06-23,L,0
OldinvValue,2018-06-23,L,0
OldpayValue,2018-06-23,L,0
OlddocCount,2018-06-23,V,431
OlddocVolume,2018-06-23,V,1827477
OldpoValue,2018-06-23,V,0
OldinvValue,2018-06-23,V,0
OldpayValue,2018-06-23,V,0
OlddocCount,2018-06-23,Q,0
OlddocVolume,2018-06-23,Q,0
OldpoValue,2018-06-23,Q,0
OldinvValue,2018-06-23,Q,0
OldpayValue,2018-06-23,Q,0
OlddocCount,2018-06-23,T,332
OlddocVolume,2018-06-23,T,89141
OldpoValue,2018-06-23,T,0
OldinvValue,2018-06-23,T,0
OldpayValue,2018-06-23,T,0
OlddocCount,2018-06-23,W,0
OlddocVolume,2018-06-23,W,0
OldpoValue,2018-06-23,W,0
OldinvValue,2018-06-23,W,0
OldpayValue,2018-06-23,W,0
OlddocCount,2018-06-23,R,140
OlddocVolume,2018-06-23,R,42982
OldpoValue,2018-06-23,R,0
OldinvValue,2018-06-23,R,0
OldpayValue,2018-06-23,R,0
OlddocCount,2018-06-23,P,15
OlddocVolume,2018-06-23,P,3515
OldpoValue,2018-06-23,P,0
OldinvValue,2018-06-23,P,0
OldpayValue,2018-06-23,P,0
OlddocCount,2018-06-23,S,937
OlddocVolume,2018-06-23,S,1021039
OldpoValue,2018-06-23,S,0
OldinvValue,2018-06-23,S,0
OldpayValue,2018-06-23,S,0
docCount,2018-06-24,A,43879
docVolume,2018-06-24,A,22048689
poValue,2018-06-24,A,199
invValue,2018-06-24,A,2162045016
payValue,2018-06-24,A,108
OlddocCount,2018-06-24,B,15508
OlddocVolume,2018-06-24,B,6695447
OldpoValue,2018-06-24,B,0
OldinvValue,2018-06-24,B,0
OldpayValue,2018-06-24,B,0
OlddocCount,2018-06-24,C,446
OlddocVolume,2018-06-24,C,21746
OldpoValue,2018-06-24,C,0
OldinvValue,2018-06-24,C,0
OldpayValue,2018-06-24,C,0
OlddocCount,2018-06-24,E,147
OlddocVolume,2018-06-24,E,344912
OldpoValue,2018-06-24,E,0
OldinvValue,2018-06-24,E,0
